,0
5434,T Cell_Cd8b1 high(Lung)
5435,Conventional dendritic cell_Gngt2 high(Lung)
5436,AT2 Cell(Lung)
5437,Alveolar macrophage_Ear2 high(Lung)
5438,AT2 Cell(Lung)
5439,Plasmacytoid dendritic cell(Lung)
5440,T Cell_Cd8b1 high(Lung)
5441,Alveolar macrophage_Ear2 high(Lung)
5442,AT1 Cell(Lung)
5443,NK Cell(Lung)
5444,NK Cell(Lung)
5445,T Cell_Cd8b1 high(Lung)
5446,B Cell(Lung)
5447,AT2 Cell(Lung)
5448,B Cell(Lung)
5449,Conventional dendritic cell_Gngt2 high(Lung)
5450,T Cell_Cd8b1 high(Lung)
5451,B Cell(Lung)
5452,Plasmacytoid dendritic cell(Lung)
5453,AT2 Cell(Lung)
5454,T Cell_Cd8b1 high(Lung)
5455,Endothelial cell_Kdr high(Lung)
5456,T Cell_Cd8b1 high(Lung)
5457,AT2 Cell(Lung)
5458,Alveolar macrophage_Ear2 high(Lung)
5459,T Cell_Cd8b1 high(Lung)
5460,Nuocyte(Lung)
5461,Stromal cell_Inmt high(Lung)
5462,B Cell(Lung)
5463,Dendritic cell_Naaa high(Lung)
5464,Alveolar macrophage_Ear2 high(Lung)
5465,Eosinophil granulocyte(Lung)
5466,AT2 Cell(Lung)
5467,Plasmacytoid dendritic cell(Lung)
5468,Interstitial macrophage(Lung)
5469,T Cell_Cd8b1 high(Lung)
5470,Plasmacytoid dendritic cell(Lung)
5471,Plasmacytoid dendritic cell(Lung)
5472,AT2 Cell(Lung)
5473,Conventional dendritic cell_Gngt2 high(Lung)
5474,Eosinophil granulocyte(Lung)
5475,B Cell(Lung)
5476,Ciliated cell(Lung)
5477,T Cell_Cd8b1 high(Lung)
5478,Eosinophil granulocyte(Lung)
5479,NK Cell(Lung)
5480,Eosinophil granulocyte(Lung)
5481,NK Cell(Lung)
5482,Interstitial macrophage(Lung)
5483,T Cell_Cd8b1 high(Lung)
5484,Conventional dendritic cell_H2-M2 high(Lung)
5485,Conventional dendritic cell_Gngt2 high(Lung)
5486,Conventional dendritic cell_Gngt2 high(Lung)
5487,AT2 Cell(Lung)
5488,Plasmacytoid dendritic cell(Lung)
5489,Plasmacytoid dendritic cell(Lung)
5490,Dendritic cell_Naaa high(Lung)
5491,Alveolar macrophage_Ear2 high(Lung)
5492,Conventional dendritic cell_Mgl2 high(Lung)
5493,Plasmacytoid dendritic cell(Lung)
5494,Alveolar macrophage_Ear2 high(Lung)
5495,Nuocyte(Lung)
5496,AT2 Cell(Lung)
5497,T Cell_Cd8b1 high(Lung)
5498,B Cell(Lung)
5499,Eosinophil granulocyte(Lung)
5500,Plasmacytoid dendritic cell(Lung)
5501,AT2 Cell(Lung)
5502,Alveolar macrophage_Ear2 high(Lung)
5503,NK Cell(Lung)
5504,Conventional dendritic cell_Mgl2 high(Lung)
5505,Nuocyte(Lung)
5506,Interstitial macrophage(Lung)
5507,Interstitial macrophage(Lung)
5508,T Cell_Cd8b1 high(Lung)
5509,Alveolar macrophage_Ear2 high(Lung)
5510,Neutrophil granulocyte(Lung)
5511,AT2 Cell(Lung)
5512,Eosinophil granulocyte(Lung)
5513,B Cell(Lung)
5514,AT2 Cell(Lung)
5515,Plasmacytoid dendritic cell(Lung)
5516,T Cell_Cd8b1 high(Lung)
5517,B Cell(Lung)
5518,Plasmacytoid dendritic cell(Lung)
5519,Ciliated cell(Lung)
5520,AT2 Cell(Lung)
5521,Alveolar macrophage_Ear2 high(Lung)
5522,Dividing T cells(Lung)
5523,Eosinophil granulocyte(Lung)
5524,Dividing T cells(Lung)
5525,Basophil(Lung)
5526,Plasmacytoid dendritic cell(Lung)
5527,Dendritic cell_Naaa high(Lung)
5528,Conventional dendritic cell_Mgl2 high(Lung)
5529,Plasmacytoid dendritic cell(Lung)
5530,Alveolar macrophage_Ear2 high(Lung)
5531,AT2 Cell(Lung)
5532,Plasmacytoid dendritic cell(Lung)
5533,T Cell_Cd8b1 high(Lung)
5534,Alveolar macrophage_Pclaf high(Lung)
5535,Dendritic cell_Naaa high(Lung)
5536,Plasmacytoid dendritic cell(Lung)
5537,Conventional dendritic cell_Gngt2 high(Lung)
5538,Plasmacytoid dendritic cell(Lung)
5539,Plasmacytoid dendritic cell(Lung)
5540,AT2 Cell(Lung)
5541,Interstitial macrophage(Lung)
5542,T Cell_Cd8b1 high(Lung)
5543,Alveolar macrophage_Ear2 high(Lung)
5544,T Cell_Cd8b1 high(Lung)
5545,T Cell_Cd8b1 high(Lung)
5546,T Cell_Cd8b1 high(Lung)
5547,Alveolar macrophage_Ear2 high(Lung)
5548,AT2 Cell(Lung)
5549,B Cell(Lung)
5550,Dendritic cell_Naaa high(Lung)
5551,AT2 Cell(Lung)
5552,B Cell(Lung)
5553,Ciliated cell(Lung)
5554,AT2 Cell(Lung)
5555,Conventional dendritic cell_Gngt2 high(Lung)
5556,Alveolar macrophage_Ear2 high(Lung)
5557,T Cell_Cd8b1 high(Lung)
5558,Dendritic cell_Naaa high(Lung)
5559,AT2 Cell(Lung)
5560,Alveolar macrophage_Ear2 high(Lung)
5561,Ciliated cell(Lung)
5562,AT2 Cell(Lung)
5563,Nuocyte(Lung)
5564,AT2 Cell(Lung)
5565,T Cell_Cd8b1 high(Lung)
5566,AT2 Cell(Lung)
5567,B Cell(Lung)
5568,Nuocyte(Lung)
5569,Interstitial macrophage(Lung)
5570,Alveolar macrophage_Ear2 high(Lung)
5571,Nuocyte(Lung)
5572,Conventional dendritic cell_Mgl2 high(Lung)
5573,Plasmacytoid dendritic cell(Lung)
5574,Dividing T cells(Lung)
5575,Nuocyte(Lung)
5576,AT2 Cell(Lung)
5577,Endothelial cell_Tmem100 high(Lung)
5578,Alveolar macrophage_Ear2 high(Lung)
5579,Alveolar macrophage_Ear2 high(Lung)
5580,Endothelial cells_Vwf high(Lung)
5581,AT2 Cell(Lung)
5582,Eosinophil granulocyte(Lung)
5583,Endothelial cell_Tmem100 high(Lung)
5584,B Cell(Lung)
5585,AT2 Cell(Lung)
5586,Ciliated cell(Lung)
5587,Alveolar macrophage_Ear2 high(Lung)
5588,T Cell_Cd8b1 high(Lung)
5589,Clara Cell(Lung)
5590,AT2 Cell(Lung)
5591,Alveolar macrophage_Ear2 high(Lung)
5592,AT2 Cell(Lung)
5593,AT1 Cell(Lung)
5594,Alveolar macrophage_Ear2 high(Lung)
5595,AT2 Cell(Lung)
5596,NK Cell(Lung)
5597,Nuocyte(Lung)
5598,T Cell_Cd8b1 high(Lung)
5599,Conventional dendritic cell_Mgl2 high(Lung)
5600,Plasmacytoid dendritic cell(Lung)
5601,Eosinophil granulocyte(Lung)
5602,NK Cell(Lung)
5603,T Cell_Cd8b1 high(Lung)
5604,Stromal cell_Acta2 high(Lung)
5605,Conventional dendritic cell_Gngt2 high(Lung)
5606,Plasmacytoid dendritic cell(Lung)
5607,AT1 Cell(Lung)
5608,Alveolar macrophage_Ear2 high(Lung)
5609,Alveolar macrophage_Ear2 high(Lung)
5610,NK Cell(Lung)
5611,AT2 Cell(Lung)
5612,Plasmacytoid dendritic cell(Lung)
5613,Alveolar macrophage_Ear2 high(Lung)
5614,Conventional dendritic cell_Gngt2 high(Lung)
5615,Alveolar macrophage_Ear2 high(Lung)
5616,Conventional dendritic cell_Mgl2 high(Lung)
5617,AT2 Cell(Lung)
5618,Plasmacytoid dendritic cell(Lung)
5619,Plasmacytoid dendritic cell(Lung)
5620,Eosinophil granulocyte(Lung)
5621,Dendritic cell_Naaa high(Lung)
5622,B Cell(Lung)
5623,B Cell(Lung)
5624,Plasmacytoid dendritic cell(Lung)
5625,AT2 Cell(Lung)
5626,T Cell_Cd8b1 high(Lung)
5627,Interstitial macrophage(Lung)
5628,T Cell_Cd8b1 high(Lung)
5629,Eosinophil granulocyte(Lung)
5630,AT1 Cell(Lung)
5631,Alveolar macrophage_Ear2 high(Lung)
5632,Conventional dendritic cell_Tubb5 high(Lung)
5633,Alveolar macrophage_Ear2 high(Lung)
5634,NK Cell(Lung)
5635,T Cell_Cd8b1 high(Lung)
5636,T Cell_Cd8b1 high(Lung)
5637,B Cell(Lung)
5638,AT2 Cell(Lung)
5639,Interstitial macrophage(Lung)
5640,NK Cell(Lung)
5641,Nuocyte(Lung)
5642,Ciliated cell(Lung)
5643,AT2 Cell(Lung)
5644,Nuocyte(Lung)
5645,Nuocyte(Lung)
5646,B Cell(Lung)
5647,AT2 Cell(Lung)
5648,Conventional dendritic cell_Gngt2 high(Lung)
5649,Plasmacytoid dendritic cell(Lung)
5650,T Cell_Cd8b1 high(Lung)
5651,Endothelial cells_Vwf high(Lung)
5652,B Cell(Lung)
5653,Stromal cell_Inmt high(Lung)
5654,Plasmacytoid dendritic cell(Lung)
5655,Interstitial macrophage(Lung)
5656,T Cell_Cd8b1 high(Lung)
5657,Alveolar macrophage_Ear2 high(Lung)
5658,B Cell(Lung)
5659,AT2 Cell(Lung)
5660,B Cell(Lung)
5661,Dividing cells(Lung)
5662,Plasmacytoid dendritic cell(Lung)
5663,NK Cell(Lung)
5664,AT1 Cell(Lung)
5665,Ciliated cell(Lung)
5666,Alveolar macrophage_Pclaf high(Lung)
5667,Alveolar macrophage_Ear2 high(Lung)
5668,Dendritic cell_Naaa high(Lung)
5669,B Cell(Lung)
5670,Neutrophil granulocyte(Lung)
5671,B Cell(Lung)
5672,AT2 Cell(Lung)
5673,Conventional dendritic cell_Gngt2 high(Lung)
5674,Dividing cells(Lung)
5675,B Cell(Lung)
5676,T Cell_Cd8b1 high(Lung)
5677,Stromal cell_Acta2 high(Lung)
5678,Conventional dendritic cell_Gngt2 high(Lung)
5679,NK Cell(Lung)
5680,Conventional dendritic cell_Gngt2 high(Lung)
5681,Conventional dendritic cell_Gngt2 high(Lung)
5682,T Cell_Cd8b1 high(Lung)
5683,T Cell_Cd8b1 high(Lung)
5684,Plasmacytoid dendritic cell(Lung)
5685,B Cell(Lung)
5686,Dendritic cell_Naaa high(Lung)
5687,AT2 Cell(Lung)
5688,NK Cell(Lung)
5689,T Cell_Cd8b1 high(Lung)
5690,B Cell(Lung)
5691,Eosinophil granulocyte(Lung)
5692,Endothelial cells_Vwf high(Lung)
5693,Interstitial macrophage(Lung)
5694,Conventional dendritic cell_Mgl2 high(Lung)
5695,Endothelial cell_Kdr high(Lung)
5696,Conventional dendritic cell_Gngt2 high(Lung)
5697,B Cell(Lung)
5698,Plasmacytoid dendritic cell(Lung)
5699,Alveolar macrophage_Ear2 high(Lung)
5700,T Cell_Cd8b1 high(Lung)
5701,Nuocyte(Lung)
5702,T Cell_Cd8b1 high(Lung)
5703,Nuocyte(Lung)
5704,Stromal cell_Inmt high(Lung)
5705,NK Cell(Lung)
5706,B Cell(Lung)
5707,Conventional dendritic cell_Gngt2 high(Lung)
5708,Eosinophil granulocyte(Lung)
5709,B Cell(Lung)
5710,B Cell(Lung)
5711,Interstitial macrophage(Lung)
5712,Neutrophil granulocyte(Lung)
5713,Eosinophil granulocyte(Lung)
5714,Nuocyte(Lung)
5715,Eosinophil granulocyte(Lung)
5716,Dendritic cell_Naaa high(Lung)
5717,AT2 Cell(Lung)
5718,B Cell(Lung)
5719,B Cell(Lung)
5720,Endothelial cell_Kdr high(Lung)
5721,Endothelial cells_Vwf high(Lung)
5722,Eosinophil granulocyte(Lung)
5723,Conventional dendritic cell_Gngt2 high(Lung)
5724,AT2 Cell(Lung)
5725,Plasmacytoid dendritic cell(Lung)
5726,NK Cell(Lung)
5727,Alveolar bipotent progenitor(Lung)
5728,Dendritic cell_Naaa high(Lung)
5729,NK Cell(Lung)
5730,B Cell(Lung)
5731,Conventional dendritic cell_Gngt2 high(Lung)
5732,Stromal cell_Dcn high(Lung)
5733,Stromal cell_Inmt high(Lung)
5734,B Cell(Lung)
5735,Endothelial cell_Tmem100 high(Lung)
5736,B Cell(Lung)
5737,AT2 Cell(Lung)
5738,Dividing T cells(Lung)
5739,T Cell_Cd8b1 high(Lung)
5740,B Cell(Lung)
5741,Endothelial cell_Kdr high(Lung)
5742,Plasmacytoid dendritic cell(Lung)
5743,T Cell_Cd8b1 high(Lung)
5744,Conventional dendritic cell_Mgl2 high(Lung)
5745,Alveolar macrophage_Ear2 high(Lung)
5746,Nuocyte(Lung)
5747,Alveolar macrophage_Ear2 high(Lung)
5748,Dendritic cell_Naaa high(Lung)
5749,T Cell_Cd8b1 high(Lung)
5750,Stromal cell_Dcn high(Lung)
5751,Nuocyte(Lung)
5752,Dividing dendritic cells(Lung)
5753,Stromal cell_Inmt high(Lung)
5754,AT2 Cell(Lung)
5755,NK Cell(Lung)
5756,T Cell_Cd8b1 high(Lung)
5757,Nuocyte(Lung)
5758,T Cell_Cd8b1 high(Lung)
5759,Alveolar macrophage_Ear2 high(Lung)
5760,T Cell_Cd8b1 high(Lung)
5761,AT2 Cell(Lung)
5762,Alveolar macrophage_Ear2 high(Lung)
5763,NK Cell(Lung)
5764,Stromal cell_Acta2 high(Lung)
5765,Stromal cell_Dcn high(Lung)
5766,B Cell(Lung)
5767,Stromal cell_Dcn high(Lung)
5768,Stromal cell_Inmt high(Lung)
5769,Conventional dendritic cell_Gngt2 high(Lung)
5770,Interstitial macrophage(Lung)
5771,B Cell(Lung)
5772,Alveolar macrophage_Ear2 high(Lung)
5773,Nuocyte(Lung)
5774,Nuocyte(Lung)
5775,Conventional dendritic cell_Gngt2 high(Lung)
5776,Interstitial macrophage(Lung)
5777,B Cell(Lung)
5778,AT2 Cell(Lung)
5779,Eosinophil granulocyte(Lung)
5780,Dendritic cell_Naaa high(Lung)
5781,Stromal cell_Inmt high(Lung)
5782,AT2 Cell(Lung)
5783,AT1 Cell(Lung)
5784,B Cell(Lung)
5785,B Cell(Lung)
5786,B Cell(Lung)
5787,AT2 Cell(Lung)
5788,T Cell_Cd8b1 high(Lung)
5789,Eosinophil granulocyte(Lung)
5790,B Cell(Lung)
5791,Conventional dendritic cell_Gngt2 high(Lung)
5792,B Cell(Lung)
5793,AT2 Cell(Lung)
5794,AT1 Cell(Lung)
5795,Eosinophil granulocyte(Lung)
5796,AT2 Cell(Lung)
5797,NK Cell(Lung)
5798,T Cell_Cd8b1 high(Lung)
5799,NK Cell(Lung)
5800,NK Cell(Lung)
5801,Dendritic cell_Naaa high(Lung)
5802,AT2 Cell(Lung)
5803,B Cell(Lung)
5804,Dendritic cell_Naaa high(Lung)
5805,T Cell_Cd8b1 high(Lung)
5806,Stromal cell_Inmt high(Lung)
5807,Alveolar macrophage_Pclaf high(Lung)
5808,Conventional dendritic cell_Gngt2 high(Lung)
5809,T Cell_Cd8b1 high(Lung)
5810,Clara Cell(Lung)
5811,B Cell(Lung)
5812,T Cell_Cd8b1 high(Lung)
5813,Alveolar macrophage_Ear2 high(Lung)
5814,Conventional dendritic cell_Gngt2 high(Lung)
5815,Eosinophil granulocyte(Lung)
5816,Stromal cell_Inmt high(Lung)
5817,B Cell(Lung)
5818,B Cell(Lung)
5819,Eosinophil granulocyte(Lung)
5820,T Cell_Cd8b1 high(Lung)
5821,AT2 Cell(Lung)
5822,Endothelial cell_Tmem100 high(Lung)
5823,Interstitial macrophage(Lung)
5824,Interstitial macrophage(Lung)
5825,Endothelial cell_Tmem100 high(Lung)
5826,B Cell(Lung)
5827,AT2 Cell(Lung)
5828,Stromal cell_Acta2 high(Lung)
5829,Alveolar macrophage_Ear2 high(Lung)
5830,Alveolar macrophage_Pclaf high(Lung)
5831,B Cell(Lung)
5832,B Cell(Lung)
5833,Interstitial macrophage(Lung)
5834,Dendritic cell_Naaa high(Lung)
5835,AT2 Cell(Lung)
5836,Interstitial macrophage(Lung)
5837,Endothelial cell_Kdr high(Lung)
5838,Conventional dendritic cell_Tubb5 high(Lung)
5839,AT2 Cell(Lung)
5840,B Cell(Lung)
5841,Alveolar macrophage_Ear2 high(Lung)
5842,Plasmacytoid dendritic cell(Lung)
5843,Nuocyte(Lung)
5844,Alveolar macrophage_Ear2 high(Lung)
5845,Alveolar macrophage_Ear2 high(Lung)
5846,Stromal cell_Dcn high(Lung)
5847,T Cell_Cd8b1 high(Lung)
5848,Nuocyte(Lung)
5849,Alveolar macrophage_Ear2 high(Lung)
5850,Eosinophil granulocyte(Lung)
5851,B Cell(Lung)
5852,B Cell(Lung)
5853,Conventional dendritic cell_Gngt2 high(Lung)
5854,Alveolar macrophage_Ear2 high(Lung)
5855,Conventional dendritic cell_Gngt2 high(Lung)
5856,Dividing T cells(Lung)
5857,Plasmacytoid dendritic cell(Lung)
5858,Alveolar macrophage_Ear2 high(Lung)
5859,Plasmacytoid dendritic cell(Lung)
5860,B Cell(Lung)
5861,NK Cell(Lung)
5862,AT2 Cell(Lung)
5863,Nuocyte(Lung)
5864,NK Cell(Lung)
5865,Interstitial macrophage(Lung)
5866,Dendritic cell_Naaa high(Lung)
5867,B Cell(Lung)
5868,Eosinophil granulocyte(Lung)
5869,AT2 Cell(Lung)
5870,Neutrophil granulocyte(Lung)
5871,Eosinophil granulocyte(Lung)
5872,B Cell(Lung)
5873,Alveolar macrophage_Ear2 high(Lung)
5874,Nuocyte(Lung)
5875,Interstitial macrophage(Lung)
5876,Interstitial macrophage(Lung)
5877,NK Cell(Lung)
5878,NK Cell(Lung)
5879,Stromal cell_Inmt high(Lung)
5880,Alveolar macrophage_Ear2 high(Lung)
5881,Eosinophil granulocyte(Lung)
5882,Alveolar macrophage_Ear2 high(Lung)
5883,Dividing T cells(Lung)
5884,Eosinophil granulocyte(Lung)
5885,Endothelial cell_Tmem100 high(Lung)
5886,Stromal cell_Dcn high(Lung)
5887,NK Cell(Lung)
5888,Interstitial macrophage(Lung)
5889,Alveolar macrophage_Ear2 high(Lung)
5890,Stromal cell_Dcn high(Lung)
5891,Conventional dendritic cell_Gngt2 high(Lung)
5892,AT2 Cell(Lung)
5893,AT1 Cell(Lung)
5894,Dendritic cell_Naaa high(Lung)
5895,Interstitial macrophage(Lung)
5896,T Cell_Cd8b1 high(Lung)
5897,B Cell(Lung)
5898,Interstitial macrophage(Lung)
5899,B Cell(Lung)
5900,T Cell_Cd8b1 high(Lung)
5901,B Cell(Lung)
5902,Nuocyte(Lung)
5903,Conventional dendritic cell_Mgl2 high(Lung)
5904,B Cell(Lung)
5905,B Cell(Lung)
5906,Conventional dendritic cell_Mgl2 high(Lung)
5907,B Cell(Lung)
5908,NK Cell(Lung)
5909,Plasmacytoid dendritic cell(Lung)
5910,AT1 Cell(Lung)
5911,Endothelial cell_Kdr high(Lung)
5912,Conventional dendritic cell_Gngt2 high(Lung)
5913,Plasmacytoid dendritic cell(Lung)
5914,Stromal cell_Acta2 high(Lung)
5915,Dividing dendritic cells(Lung)
5916,Conventional dendritic cell_Gngt2 high(Lung)
5917,B Cell(Lung)
5918,T Cell_Cd8b1 high(Lung)
5919,AT2 Cell(Lung)
5920,B Cell(Lung)
5921,Alveolar macrophage_Ear2 high(Lung)
5922,T Cell_Cd8b1 high(Lung)
5923,Plasmacytoid dendritic cell(Lung)
5924,Dendritic cell_Naaa high(Lung)
5925,Conventional dendritic cell_Mgl2 high(Lung)
5926,Dendritic cell_Naaa high(Lung)
5927,B Cell(Lung)
5928,T Cell_Cd8b1 high(Lung)
5929,Interstitial macrophage(Lung)
5930,Eosinophil granulocyte(Lung)
5931,NK Cell(Lung)
5932,Interstitial macrophage(Lung)
5933,Dendritic cell_Naaa high(Lung)
5934,Stromal cell_Inmt high(Lung)
5935,AT2 Cell(Lung)
5936,Endothelial cell_Tmem100 high(Lung)
5937,Conventional dendritic cell_Mgl2 high(Lung)
5938,B Cell(Lung)
5939,Dendritic cell_Naaa high(Lung)
5940,B Cell(Lung)
5941,Alveolar macrophage_Ear2 high(Lung)
5942,B Cell(Lung)
5943,B Cell(Lung)
5944,Interstitial macrophage(Lung)
5945,Endothelial cell_Tmem100 high(Lung)
5946,AT2 Cell(Lung)
5947,AT1 Cell(Lung)
5948,B Cell(Lung)
5949,Eosinophil granulocyte(Lung)
5950,Endothelial cell_Tmem100 high(Lung)
5951,AT2 Cell(Lung)
5952,Eosinophil granulocyte(Lung)
5953,Dendritic cell_Naaa high(Lung)
5954,Alveolar macrophage_Ear2 high(Lung)
5955,B Cell(Lung)
5956,B Cell(Lung)
5957,Conventional dendritic cell_Gngt2 high(Lung)
5958,NK Cell(Lung)
5959,Endothelial cells_Vwf high(Lung)
5960,Stromal cell_Inmt high(Lung)
5961,Plasmacytoid dendritic cell(Lung)
5962,Stromal cell_Inmt high(Lung)
5963,Interstitial macrophage(Lung)
5964,Eosinophil granulocyte(Lung)
5965,NK Cell(Lung)
5966,B Cell(Lung)
5967,Eosinophil granulocyte(Lung)
5968,B Cell(Lung)
5969,B Cell(Lung)
5970,Stromal cell_Acta2 high(Lung)
5971,B Cell(Lung)
5972,Stromal cell_Acta2 high(Lung)
5973,Endothelial cell_Tmem100 high(Lung)
5974,Eosinophil granulocyte(Lung)
5975,B Cell(Lung)
5976,Plasmacytoid dendritic cell(Lung)
5977,B Cell(Lung)
5978,B Cell(Lung)
5979,Alveolar macrophage_Ear2 high(Lung)
5980,Alveolar macrophage_Ear2 high(Lung)
5981,B Cell(Lung)
5982,B Cell(Lung)
5983,B Cell(Lung)
5984,T Cell_Cd8b1 high(Lung)
5985,Plasmacytoid dendritic cell(Lung)
5986,AT1 Cell(Lung)
5987,Nuocyte(Lung)
5988,NK Cell(Lung)
5989,Alveolar macrophage_Pclaf high(Lung)
5990,AT2 Cell(Lung)
5991,NK Cell(Lung)
5992,NK Cell(Lung)
5993,Eosinophil granulocyte(Lung)
5994,Endothelial cell_Tmem100 high(Lung)
5995,Nuocyte(Lung)
5996,NK Cell(Lung)
5997,AT2 Cell(Lung)
5998,B Cell(Lung)
5999,NK Cell(Lung)
6000,AT2 Cell(Lung)
6001,Eosinophil granulocyte(Lung)
6002,Eosinophil granulocyte(Lung)
6003,Nuocyte(Lung)
6004,Plasmacytoid dendritic cell(Lung)
6005,AT2 Cell(Lung)
6006,Conventional dendritic cell_Mgl2 high(Lung)
6007,B Cell(Lung)
6008,NK Cell(Lung)
6009,B Cell(Lung)
6010,Interstitial macrophage(Lung)
6011,Conventional dendritic cell_Tubb5 high(Lung)
6012,NK Cell(Lung)
6013,Endothelial cell_Kdr high(Lung)
6014,Endothelial cell_Kdr high(Lung)
6015,B Cell(Lung)
6016,B Cell(Lung)
6017,B Cell(Lung)
6018,T Cell_Cd8b1 high(Lung)
6019,NK Cell(Lung)
6020,Endothelial cell_Kdr high(Lung)
6021,B Cell(Lung)
6022,T Cell_Cd8b1 high(Lung)
6023,Eosinophil granulocyte(Lung)
6024,Alveolar macrophage_Ear2 high(Lung)
6025,Endothelial cells_Vwf high(Lung)
6026,NK Cell(Lung)
6027,Eosinophil granulocyte(Lung)
6028,AT2 Cell(Lung)
6029,Alveolar macrophage_Ear2 high(Lung)
6030,T Cell_Cd8b1 high(Lung)
6031,T Cell_Cd8b1 high(Lung)
6032,B Cell(Lung)
6033,Dendritic cell_Naaa high(Lung)
6034,B Cell(Lung)
6035,Dendritic cell_Naaa high(Lung)
6036,Interstitial macrophage(Lung)
6037,AT1 Cell(Lung)
6038,Dividing cells(Lung)
6039,Eosinophil granulocyte(Lung)
6040,Eosinophil granulocyte(Lung)
6041,NK Cell(Lung)
6042,Conventional dendritic cell_Gngt2 high(Lung)
6043,Conventional dendritic cell_Gngt2 high(Lung)
6044,Eosinophil granulocyte(Lung)
6045,Ciliated cell(Lung)
6046,Conventional dendritic cell_Gngt2 high(Lung)
6047,B Cell(Lung)
6048,NK Cell(Lung)
6049,Alveolar macrophage_Ear2 high(Lung)
6050,T Cell_Cd8b1 high(Lung)
6051,AT2 Cell(Lung)
6052,T Cell_Cd8b1 high(Lung)
6053,Endothelial cell_Kdr high(Lung)
6054,Conventional dendritic cell_Tubb5 high(Lung)
6055,B Cell(Lung)
6056,Endothelial cells_Vwf high(Lung)
6057,T Cell_Cd8b1 high(Lung)
6058,B Cell(Lung)
6059,NK Cell(Lung)
6060,Eosinophil granulocyte(Lung)
6061,Interstitial macrophage(Lung)
6062,Alveolar macrophage_Ear2 high(Lung)
6063,AT2 Cell(Lung)
6064,Interstitial macrophage(Lung)
6065,B Cell(Lung)
6066,T Cell_Cd8b1 high(Lung)
6067,T Cell_Cd8b1 high(Lung)
6068,T Cell_Cd8b1 high(Lung)
6069,Alveolar macrophage_Ear2 high(Lung)
6070,Endothelial cells_Vwf high(Lung)
6071,Endothelial cells_Vwf high(Lung)
6072,Interstitial macrophage(Lung)
6073,B Cell(Lung)
6074,Plasmacytoid dendritic cell(Lung)
6075,B Cell(Lung)
6076,AT2 Cell(Lung)
6077,Conventional dendritic cell_Gngt2 high(Lung)
6078,AT2 Cell(Lung)
6079,B Cell(Lung)
6080,Plasmacytoid dendritic cell(Lung)
6081,Clara Cell(Lung)
6082,Dendritic cell_Naaa high(Lung)
6083,B Cell(Lung)
6084,Eosinophil granulocyte(Lung)
6085,B Cell(Lung)
6086,Endothelial cell_Tmem100 high(Lung)
6087,Conventional dendritic cell_Mgl2 high(Lung)
6088,Eosinophil granulocyte(Lung)
6089,Alveolar macrophage_Ear2 high(Lung)
6090,Conventional dendritic cell_Gngt2 high(Lung)
6091,AT2 Cell(Lung)
6092,B Cell(Lung)
6093,Eosinophil granulocyte(Lung)
6094,Interstitial macrophage(Lung)
6095,B Cell(Lung)
6096,B Cell(Lung)
6097,Nuocyte(Lung)
6098,Conventional dendritic cell_Gngt2 high(Lung)
6099,B Cell(Lung)
6100,B Cell(Lung)
6101,B Cell(Lung)
6102,T Cell_Cd8b1 high(Lung)
6103,NK Cell(Lung)
6104,Conventional dendritic cell_Mgl2 high(Lung)
6105,Eosinophil granulocyte(Lung)
6106,Alveolar macrophage_Ear2 high(Lung)
6107,NK Cell(Lung)
6108,B Cell(Lung)
6109,NK Cell(Lung)
6110,B Cell(Lung)
6111,B Cell(Lung)
6112,T Cell_Cd8b1 high(Lung)
6113,Dendritic cell_Naaa high(Lung)
6114,B Cell(Lung)
6115,B Cell(Lung)
6116,AT2 Cell(Lung)
6117,Neutrophil granulocyte(Lung)
6118,Eosinophil granulocyte(Lung)
6119,B Cell(Lung)
6120,Eosinophil granulocyte(Lung)
6121,Eosinophil granulocyte(Lung)
6122,NK Cell(Lung)
6123,Alveolar macrophage_Ear2 high(Lung)
6124,B Cell(Lung)
6125,Alveolar macrophage_Ear2 high(Lung)
6126,T Cell_Cd8b1 high(Lung)
6127,B Cell(Lung)
6128,B Cell(Lung)
6129,T Cell_Cd8b1 high(Lung)
6130,B Cell(Lung)
6131,B Cell(Lung)
6132,Conventional dendritic cell_Gngt2 high(Lung)
6133,B Cell(Lung)
6134,B Cell(Lung)
6135,NK Cell(Lung)
6136,Eosinophil granulocyte(Lung)
6137,NK Cell(Lung)
6138,Endothelial cells_Vwf high(Lung)
6139,B Cell(Lung)
6140,T Cell_Cd8b1 high(Lung)
6141,B Cell(Lung)
6142,Interstitial macrophage(Lung)
6143,Plasmacytoid dendritic cell(Lung)
6144,Eosinophil granulocyte(Lung)
6145,Dividing T cells(Lung)
6146,Eosinophil granulocyte(Lung)
6147,NK Cell(Lung)
6148,Stromal cell_Acta2 high(Lung)
6149,B Cell(Lung)
6150,Eosinophil granulocyte(Lung)
6151,T Cell_Cd8b1 high(Lung)
6152,Conventional dendritic cell_H2-M2 high(Lung)
6153,AT2 Cell(Lung)
6154,Nuocyte(Lung)
6155,T Cell_Cd8b1 high(Lung)
6156,NK Cell(Lung)
6157,Eosinophil granulocyte(Lung)
6158,B Cell(Lung)
6159,B Cell(Lung)
6160,B Cell(Lung)
6161,NK Cell(Lung)
6162,Conventional dendritic cell_Gngt2 high(Lung)
6163,NK Cell(Lung)
6164,Alveolar macrophage_Ear2 high(Lung)
